TimeStamp,Amb_WindSpeed_Avg,Blds_PitchAngle_Avg,Nac_Direction_Avg,Amb_Temp_Avg,Grd_Prod_Pwr_Avg,Amb_WindSpeed_Std
2020-02-18 18:20:00,2.1,20.0,228.3,4.0,-7.0,0.4
2020-02-18 18:30:00,2.1,20.0,217.0,4.0,-7.4,0.3
2020-02-18 18:40:00,1.9,20.0,203.4,4.0,-7.2,0.4
2020-02-18 18:50:00,1.7,20.0,182.5,3.0,-6.2,0.5
2020-02-18 19:00:00,1.2,20.0,182.5,4.0,-6.3,0.5
2020-02-18 19:10:00,1.5,20.0,182.5,4.0,-6.1,0.3
2020-02-18 19:20:00,1.6,20.0,182.5,3.0,-6.3,0.3
2020-02-18 19:30:00,1.2,20.0,182.5,4.0,-6.5,0.3
2020-02-18 19:40:00,1.0,20.0,182.5,4.0,-7.2,0.5
2020-02-18 19:50:00,2.0,20.0,182.5,3.0,-6.5,0.2
2020-02-18 20:00:00,2.0,20.0,182.5,3.0,-6.3,0.1
2020-02-18 20:10:00,1.2,20.0,169.8,4.0,-6.6,0.5
2020-02-18 20:20:00,0.8,20.0,169.5,4.0,-6.2,0.2
2020-02-18 20:30:00,1.7,20.0,169.5,3.0,-6.2,0.4
2020-02-18 20:40:00,2.5,20.0,185.4,3.0,-7.4,0.3
2020-02-18 20:50:00,2.5,20.0,191.0,3.0,-7.4,0.2
2020-02-18 21:00:00,2.6,20.0,192.5,3.0,-7.4,0.2
2020-02-18 21:10:00,2.8,20.0,194.4,3.0,-7.7,0.1
2020-02-18 21:20:00,2.8,20.0,202.3,3.0,-7.6,0.1
2020-02-18 21:30:00,2.7,20.0,190.5,3.0,-7.3,0.2
2020-02-18 21:40:00,2.6,20.0,190.4,3.0,-7.6,0.2
2020-02-18 21:50:00,3.2,20.0,193.7,3.0,-7.0,0.2
2020-02-18 22:00:00,3.2,20.0,199.5,3.0,-7.1,0.2
2020-02-18 22:10:00,3.2,20.0,198.3,3.0,-7.4,0.1
2020-02-18 22:20:00,3.7,12.7,198.9,2.0,16.4,0.4
2020-02-18 22:30:00,3.8,-1.2,198.9,2.0,59.6,0.2
2020-02-18 22:40:00,4.2,-1.5,198.8,2.0,92.5,0.3
2020-02-18 22:50:00,3.7,-1.1,198.8,2.0,66.6,0.3
2020-02-18 23:00:00,3.5,-0.8,198.8,2.0,42.0,0.2
2020-02-18 23:10:00,3.4,-0.7,198.8,2.0,26.4,0.2
2020-02-18 23:20:00,3.5,-0.8,198.8,2.0,35.9,0.2
2020-02-18 23:30:00,3.5,-0.8,202.9,2.0,25.9,0.2
2020-02-18 23:40:00,3.6,-1.0,203.9,2.0,38.2,0.2
2020-02-18 23:50:00,3.8,-1.2,203.9,2.0,62.3,0.3
2020-02-19 00:00:00,4.0,-1.5,203.9,2.0,82.5,0.2
2020-02-19 00:10:00,4.1,-1.5,203.4,2.0,87.4,0.2
2020-02-19 00:20:00,4.0,-1.5,196.7,2.0,98.8,0.2
2020-02-19 00:30:00,3.9,-1.4,202.4,2.0,80.4,0.2
2020-02-19 00:40:00,3.6,-0.9,207.9,2.0,36.4,0.2
2020-02-19 00:50:00,3.4,-0.7,203.7,3.0,19.8,0.2
2020-02-19 01:00:00,4.0,-1.4,190.7,2.0,85.2,0.3
2020-02-19 01:10:00,5.0,-2.2,187.6,2.0,192.4,0.2
2020-02-19 01:20:00,4.5,-1.7,187.6,2.0,125.2,0.2
2020-02-19 01:30:00,4.2,-1.6,182.0,2.0,101.6,0.3
2020-02-19 01:40:00,4.0,-1.4,180.8,2.0,84.9,0.2
2020-02-19 01:50:00,4.2,-1.5,180.8,2.0,97.9,0.2
2020-02-19 02:00:00,4.3,-1.6,174.9,2.0,95.3,0.2
2020-02-19 02:10:00,4.1,-1.5,170.0,2.0,74.4,0.2
2020-02-19 02:20:00,4.2,-1.5,170.0,2.0,94.6,0.2
2020-02-19 02:30:00,4.2,-1.6,170.0,2.0,111.7,0.2
2020-02-19 02:40:00,4.8,-2.1,170.0,2.0,185.1,0.3
2020-02-19 02:50:00,4.7,-2.0,170.0,2.0,165.5,0.3
2020-02-19 03:00:00,4.5,-1.8,165.3,2.0,131.7,0.2
2020-02-19 03:10:00,4.1,-1.5,161.3,2.0,95.5,0.4
2020-02-19 03:20:00,4.1,-1.5,161.2,2.0,88.9,0.3
2020-02-19 03:30:00,3.8,-1.1,161.2,1.0,51.1,0.6
2020-02-19 03:40:00,3.3,0.5,156.3,2.0,-4.9,0.5
2020-02-19 03:50:00,3.9,3.1,161.4,1.0,38.5,0.4
2020-02-19 04:00:00,3.5,-0.8,159.5,2.0,22.1,0.3
2020-02-19 04:10:00,3.6,-0.9,152.4,1.0,28.2,0.3
2020-02-19 04:20:00,3.5,-0.8,158.4,2.0,20.7,0.3
2020-02-19 04:30:00,2.5,4.2,158.4,2.0,-6.1,0.5
2020-02-19 04:40:00,2.0,20.0,147.2,2.0,-7.9,0.6
2020-02-19 04:50:00,3.1,20.0,156.7,1.0,-8.6,0.4
2020-02-19 05:00:00,3.2,20.0,158.6,1.0,-8.8,0.4
2020-02-19 05:10:00,3.2,20.0,158.6,1.0,-7.4,0.4
2020-02-19 05:20:00,3.4,20.0,162.8,1.0,-6.8,0.3
2020-02-19 05:30:00,3.3,20.0,168.2,1.0,-6.8,0.3
2020-02-19 05:40:00,3.6,13.4,161.2,1.0,3.3,0.3
2020-02-19 05:50:00,3.4,-0.7,157.5,1.0,20.7,0.3
2020-02-19 06:00:00,3.3,-0.5,148.2,1.0,19.5,0.3
2020-02-19 06:10:00,3.3,-0.4,142.3,1.0,16.1,0.3
2020-02-19 06:20:00,3.1,-0.2,142.3,1.0,18.3,0.3
2020-02-19 06:30:00,3.3,-0.6,126.4,1.0,31.7,0.4
2020-02-19 06:40:00,3.0,5.0,130.3,1.0,-6.4,0.3
2020-02-19 06:50:00,3.1,20.0,135.0,1.0,-7.7,0.3
2020-02-19 07:00:00,2.9,20.0,135.4,1.0,-8.3,0.3
2020-02-19 07:10:00,2.8,20.0,134.9,2.0,-7.8,0.3
2020-02-19 07:20:00,2.7,20.0,143.9,2.0,-7.9,0.4
2020-02-19 07:30:00,2.7,20.0,127.3,1.0,-8.3,0.4
2020-02-19 07:40:00,3.2,20.0,150.1,2.0,-7.3,0.4
2020-02-19 07:50:00,3.3,20.0,148.4,2.0,-7.9,0.3
2020-02-19 08:00:00,2.9,20.0,141.0,2.0,-6.8,0.3
2020-02-19 08:10:00,2.7,20.0,136.6,2.0,-6.9,0.3
2020-02-19 08:20:00,2.8,20.0,131.5,2.0,-6.5,0.3
2020-02-19 08:30:00,2.4,20.0,131.5,2.0,-6.9,0.4
2020-02-19 08:40:00,2.3,20.0,109.3,2.0,-8.1,0.5
2020-02-19 08:50:00,1.9,20.0,101.0,2.0,-7.3,0.6
2020-02-19 09:00:00,3.5,10.8,110.6,1.0,38.8,0.8
2020-02-19 09:10:00,4.8,-2.2,97.4,0.0,198.9,0.5
2020-02-19 09:20:00,4.7,-2.4,92.4,0.0,232.3,0.4
2020-02-19 09:30:00,4.8,-2.2,106.4,0.0,198.2,0.5
2020-02-19 09:40:00,4.6,-2.4,94.0,0.0,220.3,0.4
2020-02-19 09:50:00,4.3,-2.0,93.0,0.0,163.8,0.4
2020-02-19 10:00:00,4.5,-1.9,93.0,0.0,154.4,0.5
2020-02-19 10:10:00,3.6,-1.1,105.4,1.0,37.4,0.6
2020-02-19 10:20:00,2.2,10.8,132.1,2.0,-8.6,0.8
2020-02-19 10:30:00,2.5,20.0,116.8,3.0,-8.7,0.7
2020-02-19 10:40:00,3.8,-0.4,134.0,2.0,55.5,0.5
2020-02-19 10:50:00,3.8,-1.1,134.1,2.0,66.8,0.6
2020-02-19 11:00:00,3.5,-0.8,134.1,2.0,33.2,0.4
2020-02-19 11:10:00,3.3,-0.6,142.3,3.0,23.9,0.4
2020-02-19 11:20:00,3.8,-1.2,131.9,3.0,58.8,0.5
2020-02-19 11:30:00,3.7,-1.1,133.3,3.0,48.4,0.5
2020-02-19 11:40:00,3.7,-1.1,133.3,3.0,61.1,0.6
2020-02-19 11:50:00,3.4,-0.8,133.3,3.0,32.8,0.5
2020-02-19 12:00:00,3.3,-0.6,133.3,3.0,24.0,0.6
2020-02-19 12:10:00,3.7,-1.1,133.3,3.0,54.8,0.5
2020-02-19 12:20:00,3.4,1.4,122.2,4.0,-1.7,0.5
2020-02-19 12:30:00,3.4,4.2,124.2,4.0,2.4,0.7
2020-02-19 12:40:00,3.3,0.6,123.0,4.0,0.9,0.7
2020-02-19 12:50:00,2.8,20.0,101.6,4.0,-8.3,0.5
2020-02-19 13:00:00,3.0,20.0,102.1,4.0,-8.3,0.8
2020-02-19 13:10:00,3.2,20.0,105.9,4.0,-8.2,0.6
2020-02-19 13:20:00,3.1,20.0,98.1,4.0,-7.7,0.5
2020-02-19 13:30:00,2.9,20.0,112.3,4.0,-8.1,0.5
2020-02-19 13:40:00,3.1,20.0,119.7,4.0,-8.3,0.7
2020-02-19 13:50:00,3.2,18.4,126.5,4.0,-7.6,0.6
2020-02-19 14:00:00,3.2,-0.6,102.4,5.0,5.2,0.5
2020-02-19 14:10:00,3.6,11.8,73.9,5.0,16.3,0.8
2020-02-19 14:20:00,3.5,-0.8,65.2,4.0,37.4,0.5
2020-02-19 14:30:00,3.6,-0.5,75.1,4.0,36.4,0.5
2020-02-19 14:40:00,4.1,-1.4,102.1,4.0,68.0,0.6
2020-02-19 14:50:00,3.8,-1.1,82.2,4.0,76.0,0.8
2020-02-19 15:00:00,4.2,-1.4,92.0,4.0,114.2,0.8
2020-02-19 15:10:00,4.1,-1.5,79.3,4.0,97.4,0.6
2020-02-19 15:20:00,3.4,-0.6,80.4,4.0,24.9,0.7
2020-02-19 15:30:00,3.1,-0.2,99.1,5.0,2.0,0.4
2020-02-19 15:40:00,3.3,-0.6,134.1,5.0,30.7,0.7
2020-02-19 15:50:00,2.9,13.1,131.2,5.0,-8.8,0.5
2020-02-19 16:00:00,3.1,20.0,131.0,5.0,-8.1,0.5
2020-02-19 16:10:00,3.2,1.3,140.2,5.0,7.9,0.5
2020-02-19 16:20:00,3.5,4.1,136.8,5.0,5.1,0.4
2020-02-19 16:30:00,3.1,0.3,136.2,4.0,-4.8,0.4
2020-02-19 16:40:00,3.5,16.0,140.0,4.0,0.8,0.5
2020-02-19 16:50:00,3.6,-0.9,132.4,4.0,42.4,0.4
2020-02-19 17:00:00,3.3,-0.5,140.4,4.0,9.3,0.3
2020-02-19 17:10:00,3.1,0.1,140.7,4.0,-1.3,0.4
2020-02-19 17:20:00,3.3,19.4,142.6,4.0,-8.6,0.5
2020-02-19 17:30:00,3.5,-0.6,149.3,3.0,46.2,0.5
2020-02-19 17:40:00,3.9,-1.4,149.7,3.0,95.2,0.5
2020-02-19 17:50:00,4.1,-1.6,149.7,3.0,115.6,0.5
2020-02-19 18:00:00,4.0,-1.5,147.4,3.0,103.3,0.4
2020-02-19 18:10:00,4.0,-1.7,141.3,3.0,127.2,0.5
2020-02-19 18:20:00,4.1,-1.5,141.3,3.0,106.2,0.7
2020-02-19 18:30:00,4.7,-2.2,137.0,3.0,196.0,0.7
2020-02-19 18:40:00,5.0,-2.3,128.8,3.0,239.4,0.9
2020-02-19 18:50:00,6.4,-2.7,130.8,3.0,463.4,0.5
2020-02-19 19:00:00,5.9,-2.7,130.8,3.0,433.2,0.8
2020-02-19 19:10:00,4.9,-2.4,130.8,3.0,279.7,1.1
2020-02-19 19:20:00,3.7,-1.5,130.8,3.0,103.7,0.5
2020-02-19 19:30:00,3.8,-1.3,130.8,3.0,106.1,0.8
2020-02-19 19:40:00,2.8,3.6,130.8,3.0,-6.6,0.4
2020-02-19 19:50:00,3.2,11.8,113.1,3.0,15.9,1.0
2020-02-19 20:00:00,3.4,-0.6,100.2,2.0,19.5,0.5
2020-02-19 20:10:00,2.6,11.9,127.3,2.0,-9.3,0.5
2020-02-19 20:20:00,2.2,20.0,123.0,3.0,-7.8,0.8
2020-02-19 20:30:00,2.3,20.0,103.8,2.0,-8.4,0.5
2020-02-19 20:40:00,3.0,18.2,104.7,2.0,-6.5,0.8
2020-02-19 20:50:00,4.2,-1.3,98.1,2.0,115.4,0.8
2020-02-19 21:00:00,4.8,-1.9,95.3,2.0,153.8,0.5
2020-02-19 21:10:00,5.1,-2.2,94.3,2.0,194.3,0.6
2020-02-19 21:20:00,4.8,-2.0,94.3,2.0,173.2,0.9
2020-02-19 21:30:00,4.4,-1.8,94.1,2.0,147.2,0.7
2020-02-19 21:40:00,4.1,-1.4,94.1,2.0,115.5,1.0
2020-02-19 21:50:00,4.6,-2.0,94.1,2.0,158.6,0.7
2020-02-19 22:00:00,4.6,-1.9,94.1,2.0,174.1,1.0
2020-02-19 22:10:00,4.6,-2.1,94.1,2.0,173.4,0.8
2020-02-19 22:20:00,4.0,-1.8,94.1,2.0,136.4,0.8
2020-02-19 22:30:00,3.8,-1.8,94.1,2.0,137.7,0.7
2020-02-19 22:40:00,3.8,-1.9,94.8,2.0,146.0,0.6
2020-02-19 22:50:00,4.0,-1.8,103.3,2.0,146.0,0.9
2020-02-19 23:00:00,4.6,-2.4,103.3,2.0,217.6,0.9
2020-02-19 23:10:00,3.9,-2.1,103.5,2.0,176.7,0.6
2020-02-19 23:20:00,4.0,-2.3,103.5,2.0,204.4,0.6
2020-02-19 23:30:00,4.3,-2.5,107.3,2.0,254.1,0.7
2020-02-19 23:40:00,4.8,-2.5,112.1,2.0,336.0,0.8
2020-02-19 23:50:00,4.7,-2.6,114.1,2.0,337.9,0.6
2020-02-20 00:00:00,4.5,-2.6,115.1,2.0,269.1,0.6
2020-02-20 00:10:00,4.6,-2.6,115.1,2.0,282.1,0.6
2020-02-20 00:20:00,4.9,-2.6,115.1,2.0,323.1,0.7
2020-02-20 00:30:00,4.3,-2.5,115.1,2.0,259.9,0.6
2020-02-20 00:40:00,4.6,-2.6,115.1,2.0,293.4,0.6
2020-02-20 00:50:00,4.2,-2.3,113.4,2.0,208.6,0.6
2020-02-20 01:00:00,3.9,-2.1,107.9,2.0,184.3,0.5
2020-02-20 01:10:00,4.1,-2.1,107.9,2.0,176.1,0.8
2020-02-20 01:20:00,4.0,-2.0,107.9,2.0,172.0,0.6
2020-02-20 01:30:00,4.0,-2.2,107.9,2.0,194.2,0.6
2020-02-20 01:40:00,4.2,-2.3,111.0,1.0,211.3,0.6
2020-02-20 01:50:00,4.3,-2.5,111.6,1.0,247.7,0.6
2020-02-20 02:00:00,4.4,-2.5,111.6,1.0,258.6,0.5
2020-02-20 02:10:00,5.2,-2.6,120.0,1.0,374.5,0.8
2020-02-20 02:20:00,5.4,-2.7,122.6,1.0,437.4,0.7
2020-02-20 02:30:00,5.6,-2.7,122.6,1.0,483.6,0.8
2020-02-20 02:40:00,5.8,-2.7,122.6,1.0,571.6,0.8
2020-02-20 02:50:00,6.6,-2.3,122.6,1.0,703.5,1.1
2020-02-20 03:00:00,8.0,-2.7,122.6,1.0,1071.0,0.5
2020-02-20 03:10:00,8.2,-2.7,122.6,1.0,1083.0,0.6
2020-02-20 03:20:00,7.1,-2.6,122.6,1.0,708.2,1.1
2020-02-20 03:30:00,5.1,-1.9,129.1,1.0,305.2,0.6
2020-02-20 03:40:00,5.4,-2.4,142.4,1.0,369.3,0.7
2020-02-20 03:50:00,5.6,-2.7,142.5,1.0,445.2,0.9
2020-02-20 04:00:00,5.4,-2.7,142.5,2.0,446.5,0.8
2020-02-20 04:10:00,5.6,-2.7,145.0,2.0,438.8,0.6
2020-02-20 04:20:00,5.6,-2.7,146.9,2.0,452.4,0.7
2020-02-20 04:30:00,5.8,-2.7,146.9,2.0,513.9,0.7
2020-02-20 04:40:00,6.2,-2.5,147.8,2.0,590.7,0.7
2020-02-20 04:50:00,6.4,-2.7,153.4,2.0,663.9,0.7
2020-02-20 05:00:00,6.7,-2.7,153.4,2.0,736.4,0.7
2020-02-20 05:10:00,6.6,-2.7,153.4,2.0,693.6,0.6
2020-02-20 05:20:00,6.5,-2.7,153.4,2.0,662.0,0.6
2020-02-20 05:30:00,6.4,-2.7,153.4,2.0,698.1,0.6
2020-02-20 05:40:00,7.0,-2.7,153.4,2.0,894.7,0.7
2020-02-20 05:50:00,7.6,-2.6,153.4,2.0,1162.2,0.7
2020-02-20 06:00:00,8.1,-2.4,153.4,2.0,1280.1,0.8
2020-02-20 06:10:00,7.9,-2.6,153.4,2.0,1186.4,0.7
2020-02-20 06:20:00,8.5,-1.9,153.4,1.0,1475.2,0.8
2020-02-20 06:30:00,8.2,-2.3,153.4,1.0,1322.4,0.7
2020-02-20 06:40:00,8.3,-2.2,153.4,2.0,1351.5,0.6
2020-02-20 06:50:00,8.9,-1.7,153.4,2.0,1523.5,0.7
2020-02-20 07:00:00,8.7,-1.7,150.6,1.0,1490.4,0.8
2020-02-20 07:10:00,8.6,-1.7,146.9,1.0,1506.5,0.8
2020-02-20 07:20:00,8.5,-1.6,144.9,1.0,1520.4,0.9
2020-02-20 07:30:00,9.1,-0.1,143.5,1.0,1731.0,1.1
2020-02-20 07:40:00,10.9,5.0,135.5,1.0,1811.0,1.3
2020-02-20 07:50:00,10.9,5.1,135.5,1.0,1815.0,1.0
2020-02-20 08:00:00,10.3,3.6,135.5,1.0,1814.8,1.0
2020-02-20 08:10:00,9.4,1.0,135.5,1.0,1757.6,1.2
2020-02-20 08:20:00,8.2,-1.7,136.5,1.0,1515.1,1.1
2020-02-20 08:30:00,8.3,-1.5,143.4,1.0,1485.0,1.0
2020-02-20 08:40:00,8.4,-1.7,143.4,1.0,1466.7,0.9
2020-02-20 08:50:00,8.2,-1.9,143.4,1.0,1382.5,0.9
2020-02-20 09:00:00,8.7,-1.1,143.4,1.0,1594.6,0.9
2020-02-20 09:10:00,8.7,-1.4,150.0,1.0,1509.9,0.8
2020-02-20 09:20:00,8.5,-1.8,150.7,2.0,1400.2,0.9
2020-02-20 09:30:00,8.0,-2.4,150.7,2.0,1215.6,0.8
2020-02-20 09:40:00,7.8,-2.5,150.7,2.0,1197.2,0.6
2020-02-20 09:50:00,7.9,-2.4,145.0,2.0,1198.9,0.9
2020-02-20 10:00:00,8.6,-1.4,147.2,2.0,1518.9,0.8
2020-02-20 10:10:00,7.5,-2.6,145.2,2.0,1069.6,0.9
2020-02-20 10:20:00,7.5,-2.4,146.6,2.0,1058.4,1.0
2020-02-20 10:30:00,7.4,-2.7,145.3,2.0,998.5,0.9
2020-02-20 10:40:00,8.0,-2.5,135.7,2.0,1254.1,1.0
2020-02-20 10:50:00,8.1,-2.5,135.7,2.0,1211.4,1.1
2020-02-20 11:00:00,7.3,-2.6,135.7,2.0,897.5,1.1
2020-02-20 11:10:00,5.7,-2.4,138.0,3.0,467.1,0.8
2020-02-20 11:20:00,6.1,-2.3,140.6,3.0,445.5,1.0
2020-02-20 11:30:00,5.9,-2.3,153.6,3.0,443.5,0.9
2020-02-20 11:40:00,6.0,-2.4,148.6,3.0,502.0,0.9
2020-02-20 11:50:00,5.3,-2.0,148.6,3.0,320.6,0.7
2020-02-20 12:00:00,5.0,-2.0,150.6,4.0,239.8,0.8
2020-02-20 12:10:00,5.3,-2.6,140.2,4.0,351.6,0.9
2020-02-20 12:20:00,5.9,-2.2,144.4,4.0,477.1,0.9
2020-02-20 12:30:00,5.3,-2.0,144.4,4.0,264.8,1.0
2020-02-20 12:40:00,5.3,-2.4,150.5,4.0,317.7,0.8
2020-02-20 12:50:00,5.5,-2.6,153.4,4.0,314.2,0.7
2020-02-20 13:00:00,5.0,-2.5,153.4,5.0,286.1,0.6
2020-02-20 13:10:00,4.5,-2.1,153.4,5.0,173.1,0.6
2020-02-20 13:20:00,4.1,-1.5,145.1,5.0,94.1,0.7
2020-02-20 13:30:00,4.1,-1.6,151.3,5.0,96.1,0.5
2020-02-20 13:40:00,4.4,-1.9,159.7,5.0,156.8,0.9
2020-02-20 13:50:00,4.5,-1.9,158.7,6.0,178.3,0.9
2020-02-20 14:00:00,5.2,-2.6,165.6,5.0,287.9,0.5
2020-02-20 14:10:00,4.5,-2.0,177.0,6.0,152.6,0.5
2020-02-20 14:20:00,4.5,-2.1,167.0,6.0,178.9,0.5
2020-02-20 14:30:00,3.6,-1.1,159.4,6.0,71.0,0.3
2020-02-20 14:40:00,3.8,-1.2,159.8,6.0,77.6,0.5
2020-02-20 14:50:00,4.4,-1.7,170.0,6.0,124.0,0.6
2020-02-20 15:00:00,3.9,-1.2,161.0,6.0,81.6,0.7
2020-02-20 15:10:00,3.9,-1.5,156.0,6.0,95.0,0.4
2020-02-20 15:20:00,3.7,-1.1,157.2,6.0,75.8,0.5
2020-02-20 15:30:00,4.0,-1.4,157.7,6.0,74.3,0.4
2020-02-20 15:40:00,4.6,-2.1,165.8,6.0,178.6,0.5
2020-02-20 15:50:00,5.0,-2.5,167.5,6.0,255.7,0.5
2020-02-20 16:00:00,4.6,-2.1,165.6,6.0,176.6,0.4
2020-02-20 16:10:00,4.4,-1.9,165.6,6.0,150.0,0.3
2020-02-20 16:20:00,4.2,-1.7,170.2,6.0,123.4,0.4
2020-02-20 16:30:00,4.3,-1.7,171.6,6.0,121.6,0.3
2020-02-20 16:40:00,4.9,-2.3,171.6,6.0,205.1,0.4
2020-02-20 16:50:00,5.2,-2.5,171.6,5.0,247.3,0.3
2020-02-20 17:00:00,5.7,-2.7,171.6,5.0,344.3,0.2
2020-02-20 17:10:00,5.7,-2.7,171.6,5.0,326.1,0.3
2020-02-20 17:20:00,5.7,-2.7,171.6,5.0,342.5,0.2
2020-02-20 17:30:00,5.4,-2.7,171.6,5.0,296.6,0.2
2020-02-20 17:40:00,5.7,-2.7,171.6,5.0,342.0,0.2
2020-02-20 17:50:00,5.7,-2.7,171.6,5.0,362.4,0.2
2020-02-20 18:00:00,6.0,-2.7,169.7,5.0,412.9,0.2
2020-02-20 18:10:00,5.5,-2.7,165.6,5.0,350.3,0.6
2020-02-20 18:20:00,6.6,-2.4,165.6,6.0,596.1,0.5
2020-02-20 18:30:00,6.8,-2.7,165.6,6.0,643.5,0.2
2020-02-20 18:40:00,7.0,-2.7,165.6,6.0,741.4,0.3
2020-02-20 18:50:00,7.0,-2.7,165.6,6.0,738.2,0.3
2020-02-20 19:00:00,6.3,-2.7,165.6,6.0,536.4,0.3
2020-02-20 19:10:00,6.4,-2.7,165.5,6.0,608.5,0.6
2020-02-20 19:20:00,5.7,-2.4,162.0,6.0,431.7,0.6
2020-02-20 19:30:00,5.4,-2.0,160.0,6.0,345.0,0.7
2020-02-20 19:40:00,5.7,-2.3,160.0,6.0,438.3,0.7
2020-02-20 19:50:00,4.8,-1.6,160.0,6.0,216.9,0.6
2020-02-20 20:00:00,4.2,-1.8,151.0,6.0,140.5,0.6
2020-02-20 20:10:00,4.2,-1.7,149.9,6.0,117.4,0.5
2020-02-20 20:20:00,3.9,-1.3,149.9,6.0,88.1,0.4
2020-02-20 20:30:00,3.9,-1.4,142.3,5.0,89.5,0.4
2020-02-20 20:40:00,4.1,-1.7,135.2,5.0,125.9,0.5
2020-02-20 20:50:00,4.1,-1.7,147.0,5.0,125.5,0.5
2020-02-20 21:00:00,4.5,-2.2,135.5,5.0,191.6,0.8
2020-02-20 21:10:00,4.1,-1.8,135.7,5.0,131.5,0.5
2020-02-20 21:20:00,4.3,-2.0,135.7,5.0,160.8,0.6
2020-02-20 21:30:00,4.0,-1.8,143.3,5.0,137.7,0.4
2020-02-20 21:40:00,4.0,-1.6,144.8,5.0,118.5,0.6
2020-02-20 21:50:00,4.2,-2.0,144.8,5.0,160.9,0.5
2020-02-20 22:00:00,4.5,-2.2,144.8,5.0,206.8,0.6
2020-02-20 22:10:00,5.5,-2.7,149.6,5.0,388.9,0.8
2020-02-20 22:20:00,6.6,-2.4,157.5,5.0,621.6,0.9
2020-02-20 22:30:00,7.8,-2.7,165.2,5.0,1044.0,0.3
2020-02-20 22:40:00,7.5,-2.7,170.5,5.0,902.4,0.3
2020-02-20 22:50:00,7.5,-2.7,170.5,5.0,862.8,0.2
2020-02-20 23:00:00,7.7,-2.7,170.5,5.0,959.8,0.2
2020-02-20 23:10:00,7.7,-2.7,171.8,5.0,971.3,0.2
2020-02-20 23:20:00,7.5,-2.7,178.2,5.0,894.4,0.2
2020-02-20 23:30:00,7.7,-2.7,178.2,5.0,921.5,0.2
2020-02-20 23:40:00,7.8,-2.7,178.2,5.0,978.8,0.2
2020-02-20 23:50:00,7.7,-2.7,178.2,5.0,946.6,0.2
2020-02-21 00:00:00,7.8,-2.7,178.2,5.0,959.6,0.2
2020-02-21 00:10:00,8.0,-2.7,177.3,5.0,1002.0,0.2
2020-02-21 00:20:00,8.1,-2.7,172.1,5.0,1119.8,0.2
2020-02-21 00:30:00,7.9,-2.7,172.1,5.0,1061.4,0.2
2020-02-21 00:40:00,8.0,-2.7,172.1,5.0,1090.8,0.3
2020-02-21 00:50:00,7.7,-2.7,172.1,5.0,987.3,0.2
2020-02-21 01:00:00,7.8,-2.7,177.5,5.0,976.3,0.2
2020-02-21 01:10:00,7.7,-2.7,178.5,5.0,947.6,0.2
2020-02-21 01:20:00,7.8,-2.7,178.5,5.0,977.5,0.2
2020-02-21 01:30:00,7.8,-2.7,178.5,5.0,1028.3,0.2
2020-02-21 01:40:00,7.9,-2.7,178.5,5.0,1017.3,0.2
2020-02-21 01:50:00,7.8,-2.7,178.5,5.0,975.0,0.2
2020-02-21 02:00:00,7.8,-2.7,178.5,5.0,969.4,0.3
2020-02-21 02:10:00,7.7,-2.7,178.5,5.0,974.0,0.2
2020-02-21 02:20:00,7.7,-2.7,178.5,5.0,972.6,0.2
2020-02-21 02:30:00,7.6,-2.7,178.5,5.0,939.6,0.2
2020-02-21 02:40:00,7.6,-2.7,178.5,5.0,950.7,0.2
2020-02-21 02:50:00,7.7,-2.7,178.5,5.0,956.4,0.2
2020-02-21 03:00:00,7.5,-2.7,178.5,5.0,853.5,0.2
2020-02-21 03:10:00,7.4,-2.7,178.5,5.0,795.5,0.2
2020-02-21 03:20:00,7.4,-2.7,178.5,5.0,739.5,0.2
2020-02-21 03:30:00,7.3,-2.7,178.5,5.0,719.0,0.4
2020-02-21 03:40:00,7.6,-2.7,178.4,5.0,890.2,0.2
2020-02-21 03:50:00,7.8,-2.7,171.4,5.0,997.7,0.4
2020-02-21 04:00:00,7.3,-2.7,164.7,5.0,822.7,0.3
2020-02-21 04:10:00,7.2,-2.7,168.8,5.0,782.5,0.3
2020-02-21 04:20:00,7.3,-2.7,170.9,5.0,803.8,0.2
2020-02-21 04:30:00,6.9,-2.7,170.9,5.0,636.2,0.3
2020-02-21 04:40:00,6.8,-2.7,170.9,5.0,619.5,0.2
2020-02-21 04:50:00,6.5,-2.6,170.9,5.0,504.3,0.3
2020-02-21 05:00:00,5.9,-2.2,170.9,5.0,389.6,0.3
2020-02-21 05:10:00,6.1,-2.2,170.9,5.0,380.4,0.3
2020-02-21 05:20:00,5.9,-2.1,170.9,5.0,361.2,0.3
2020-02-21 05:30:00,5.9,-2.4,170.9,5.0,306.0,0.4
2020-02-21 05:40:00,5.8,-2.7,170.9,5.0,265.3,0.3
2020-02-21 05:50:00,5.7,-2.7,169.5,5.0,279.6,0.4
2020-02-21 06:00:00,5.3,-2.5,162.5,4.0,237.5,0.3
2020-02-21 06:10:00,5.2,-2.6,162.5,5.0,245.6,0.3
2020-02-21 06:20:00,5.1,-2.4,162.5,5.0,223.1,0.4
2020-02-21 06:30:00,5.7,-2.7,162.5,5.0,314.1,0.3
2020-02-21 06:40:00,4.9,-2.3,162.5,5.0,204.6,0.4
2020-02-21 06:50:00,4.4,-2.0,162.5,5.0,153.7,0.4
2020-02-21 07:00:00,4.8,-2.3,158.3,5.0,210.5,0.5
